global_idx,err
6106010,0.0045169387
3034651,0.0045165583
460665,0.0045156586
1464993,0.004515589
4355009,0.0045155203
4266148,0.0045146425
1695100,0.0045137582
2782320,0.00451315
5489606,0.004512645
4347636,0.004512528
1193548,0.004512303
4938741,0.0045122015
6049457,0.0045119296
4444194,0.004511737
4167812,0.004511611
5522595,0.0045113103
2783460,0.004510894
3771370,0.0045108516
694276,0.0045108115
1695391,0.004510195
7215548,0.004509872
1667370,0.0045094416
6049513,0.0045090783
935738,0.0045078285
2063463,0.0045074495
4938352,0.0045065326
451777,0.0045057135
3035196,0.0045056865
2298495,0.004504944
3279981,0.004504293
4823757,0.004503451
447465,0.0045033954
1890750,0.004503033
352108,0.004502641
1343652,0.004502538
2251050,0.0045017228
6721497,0.004501593
2625809,0.0045012864
429291,0.0045012077
4938637,0.004500516
974857,0.004500083
2314066,0.0044998387
2911764,0.0044998205
3860799,0.004499797
4266090,0.0044994853
2298496,0.004499376
1648064,0.004499248
5645995,0.0044984417
955419,0.004497131
3771588,0.0044969055
1997890,0.0044962727
1519311,0.0044962247
4355319,0.0044954666
4354986,0.0044952165
2626094,0.0044948044
4355260,0.004494682
1997605,0.0044946442
429006,0.004494556
2543849,0.0044945097
2202288,0.004494482
6954265,0.0044943485
3771085,0.0044939425
2911872,0.004493743
3034918,0.0044934745
3279984,0.0044932426
5030706,0.004493013
3949958,0.0044930126
1194118,0.004492881
165088,0.0044927313
606742,0.0044923294
3187672,0.004492174
4931888,0.004491978
3927057,0.004491867
1292372,0.0044916864
3187599,0.0044912035
3771614,0.0044907094
2693434,0.004490168
6049462,0.004490105
3522753,0.0044897045
935767,0.004489585
4443909,0.004489196
6105581,0.0044889906
935916,0.0044875797
2666431,0.004487508
2693925,0.0044872696
7216407,0.004487036
3034621,0.0044868696
7216423,0.004486111
4938734,0.0044859876
975247,0.004485889
5120870,0.004485666
1619876,0.0044855676
2603657,0.0044852546
2110065,0.0044845985
3522757,0.00448458
6632406,0.0044843913
1607703,0.0044840924
6780024,0.0044840835
5743636,0.0044826493
2604258,0.0044825547
2666716,0.0044822735
935471,0.0044820793
607212,0.004482031
4938739,0.004481175
1085425,0.004481038
3770733,0.0044803927
7234738,0.0044803275
4445260,0.004479875
4752692,0.0044784443
6632121,0.004478317
5673685,0.0044773878
4384405,0.0044772397
3522182,0.0044764876
3803575,0.0044754455
1518576,0.004475248
1695132,0.0044751256
4106432,0.0044741705
7215530,0.0044723274
4354776,0.004472261
1526100,0.0044721877
2694495,0.00447197
3771378,0.004471952
1694793,0.0044711707
3770788,0.004471114
5743641,0.0044707935
1193828,0.004469796
2382537,0.004469736
6775662,0.0044697206
4931603,0.0044696373
2717582,0.0044694124
6049742,0.0044682953
2693694,0.0044682454
2110899,0.004468191
3277374,0.0044680885
4355310,0.004467488
1343367,0.004467031
264883,0.0044662408
265168,0.0044661197
2250795,0.0044655586
4355271,0.0044652186
6756939,0.004465199
3034910,0.00446507
4384356,0.0044647227
4384435,0.004464556
975532,0.0044643325
4938470,0.0044640168
3187934,0.0044637453
2581125,0.004463655
7362519,0.0044635073
4349092,0.004462951
4634337,0.004461927
4938198,0.004461597
6628473,0.004461358
406087,0.004461153
3279205,0.004460715
5030991,0.0044604805
3771680,0.00446023
2109210,0.004459657
5708839,0.0044594966
447180,0.004459217
4824042,0.004458941
6628188,0.0044586123
6112147,0.0044584735
1371822,0.0044572293
2717867,0.0044571473
2666698,0.0044568335
2782605,0.004456831
5522054,0.004456113
4355371,0.00445511
2109474,0.004454939
3035208,0.00445473
935751,0.00445472
2834190,0.004454535
5443182,0.004454477
238702,0.0044531007
4938456,0.0044525154
4938935,0.0044520637
1193543,0.004451882
5891926,0.0044513056
5489321,0.0044512604
4938661,0.004450394
3771326,0.004449641
1096724,0.004449641
1519138,0.004449609
936201,0.004449357
5120824,0.004449338
3764577,0.004448853
238522,0.0044486215
4938382,0.0044485033
4019760,0.004448239
3771044,0.0044480357
7324380,0.0044479184
2431372,0.0044476725
4938650,0.004447113
4106147,0.0044464464
6105689,0.004446081
6631914,0.0044459826
3771308,0.004445304
1064104,0.004444519
3771320,0.0044436464
4355385,0.0044427654
2109444,0.004442599
3034923,0.004442241
495282,0.0044422033
239012,0.0044414448
4053995,0.0044413917
1465799,0.0044408133
7234453,0.004440273
2383107,0.004438958
1194113,0.0044381185
5231992,0.004438085
4384467,0.0044376226
1097318,0.00443735
5489039,0.0044373414
5560537,0.0044371514
3309979,0.0044359206
4105862,0.004435874
4862158,0.004435785
2543854,0.00443573
1519133,0.004434676
2666413,0.0044343206
1694508,0.004434081
2543569,0.0044340435
1464969,0.004433789
2694009,0.00443305
5633154,0.004433043
4355242,0.0044321897
3022560,0.0044321506
6242602,0.0044321287
6787404,0.0044320934
3187950,0.00443153
3771035,0.0044306046
5522757,0.004430081
2227110,0.0044299024
2666944,0.004429426
2693124,0.0044291546
1806819,0.0044289366
357046,0.00442881
2080867,0.0044287993
6050065,0.0044285986
6242317,0.0044285674
3035221,0.0044283723
1343672,0.0044278456
3034625,0.0044278125
4938940,0.0044269003
3771846,0.004426416
4939019,0.004426325
7216159,0.0044260584
2912157,0.004426056
975192,0.0044259923
7304876,0.0044257003
2693154,0.0044252914
3034601,0.0044251513
352466,0.0044248323
1647802,0.004424828
4087627,0.0044247466
5120531,0.00442467
2251620,0.004423865
3416415,0.0044236616
6787119,0.0044232816
4355317,0.004422867
357331,0.004422867
1372107,0.0044223717
5522339,0.0044222753
976027,0.0044222204
607027,0.0044217966
3309978,0.004421164
3648531,0.004420776
6756654,0.004420435
4938899,0.0044204076
5522579,0.004420085
4348493,0.004419627
1085710,0.00441952
2063172,0.0044194744
4354790,0.0044188676
607022,0.00441809
2666090,0.0044178697
352087,0.0044177147
1099785,0.0044176816
2911877,0.004417651
2251365,0.0044174935
1834049,0.004417355
4355255,0.004417107
1667940,0.004417059
3860514,0.004416654
4355397,0.004416615
2249625,0.004416447
1667655,0.004416183
5503122,0.004414697
4768866,0.0044134534
4016136,0.0044129514
3277974,0.004412878
4455877,0.004412812
4938479,0.0044123945
4986717,0.004412066
2581120,0.004411642
1975854,0.0044115293
4824092,0.004411378
2666975,0.004411158
2782890,0.0044111554
4932171,0.0044110985
2109960,0.0044108927
1647797,0.0044101877
2298465,0.0044095777
441198,0.0044093207
2694574,0.0044089896
3034936,0.0044082217
2063014,0.0044081025
3950535,0.004408078
1326622,0.0044079176
1466084,0.004407659
4106462,0.0044074957
5625977,0.0044071903
6049747,0.0044066547
6550971,0.004406248
4939060,0.0044060405
941287,0.0044059404
3277089,0.004404783
4265805,0.004404752
1343467,0.0044046496
6175852,0.004404205
6105974,0.0044041276
4355266,0.0044035534
4931932,0.0044034477
768532,0.0044034244
3954462,0.0044032168
896302,0.0044022817
4355050,0.004402035
2543564,0.0044017904
4355075,0.004401372
5442917,0.004401143
6049798,0.00440104
3187644,0.004400746
2911840,0.00440072
5522294,0.004400253
2694210,0.0044001816
1648069,0.004400173
3771641,0.004399722
4938210,0.0043991785
351951,0.004398816
314259,0.0043986295
3327824,0.004398213
4938766,0.004397869
958120,0.0043978565
6756369,0.0043972963
5560222,0.0043972014
2912442,0.0043971715
6370300,0.0043968805
6953664,0.004396486
238422,0.0043964107
2062888,0.0043963776
935067,0.004396309
5443202,0.0043962845
4938755,0.004395165
3771315,0.0043951087
460530,0.0043949937
3022845,0.0043948046
5857264,0.0043947925
7340619,0.004394153
2062884,0.0043941084
3967682,0.004394
6026312,0.00439365
6689284,0.0043936176
2063437,0.004393533
1660617,0.004392914
5173706,0.004392763
3771616,0.004392737
1648112,0.0043927077
2109495,0.0043920153
6779739,0.0043918807
4938501,0.0043912544
5120875,0.0043911547
6628783,0.004391148
7215332,0.0043910737
798949,0.004391071
3435280,0.0043909755
2382252,0.0043907803
2693640,0.0043907147
5626313,0.0043905973
500010,0.004390468
5995265,0.004390414
2832765,0.004390368
4354413,0.0043900553
1526359,0.004389929
2381967,0.004389271
238137,0.004388869
238727,0.004387912
4938465,0.004386775
6551256,0.0043859165
1594438,0.004385843
238992,0.004385443
5848211,0.004385153
7215597,0.0043851165
2110324,0.0043850425
5399781,0.00438489
5626603,0.0043845777
6105861,0.004384548
1833734,0.004383246
6105859,0.0043824445
1695033,0.0043823225
934788,0.004381891
7130829,0.0043816506
2693149,0.004381615
4348807,0.004381501
2431942,0.00438146
3417840,0.0043811263
3522467,0.0043806103
4422357,0.0043803942
3067320,0.0043797097
935093,0.0043791947
1064389,0.0043791477
2249055,0.00437895
3034650,0.0043789456
3967397,0.004378888
5599447,0.004378683
555382,0.004378342
1647779,0.0043779723
7215590,0.004377682
4355321,0.0043776585
3435565,0.0043774974
4106463,0.0043774773
586164,0.0043770676
3625747,0.0043770056
4384757,0.004376874
4019866,0.004376286
6953980,0.004376113
1648349,0.004375779
5120799,0.004375512
1719140,0.004375135
352174,0.0043748557
4354765,0.0043737665
3803760,0.004373423
1719425,0.004373409
446610,0.0043734014
3434705,0.004372564
5489061,0.004372278
4506084,0.004371952
4938786,0.0043715676
3528768,0.0043714815
3771390,0.004371229
3522752,0.0043711094
5521901,0.0043697394
3949965,0.0043694917
3771639,0.004369192
3181128,0.0043689115
6106149,0.0043687066
4505799,0.004367148
500295,0.004366683
6778884,0.0043660123
3647944,0.004365802
6105880,0.004365598
1647784,0.0043654223
7212463,0.004364891
495564,0.004364853
2643153,0.00436485
38147,0.004364498
4938192,0.004364406
3529053,0.004364131
4823807,0.0043641054
4106177,0.0043640956
5522009,0.004363841
2543284,0.004363288
3416130,0.004363263
728219,0.0043631084
1822114,0.0043630637
1594153,0.00436306
4020045,0.0043626935
5120442,0.004362143
3770709,0.0043620067
4384732,0.00436196
1694077,0.0043615694
2110614,0.004361511
1834304,0.0043614847
5489127,0.0043614455
4105577,0.004361073
2834760,0.004360987
6026317,0.004360925
2667001,0.0043606726
5193432,0.0043599866
3771030,0.0043594036
5125159,0.004359268
4349086,0.004359176
4938193,0.004359007
4422642,0.004358403
4355368,0.0043576295
5489036,0.00435726
5127975,0.0043567205
3279414,0.004356678
2666976,0.0043565086
5192262,0.0043560076
4347916,0.004355713
6953644,0.004355445
1544682,0.0043542837
6709875,0.0043541603
6918156,0.004354039
1343752,0.004354016
2666443,0.0043533184
7215882,0.004353005
2833050,0.0043528816
1620161,0.004352824
4752927,0.004351743
6605215,0.004351727
6105579,0.0043515633
451202,0.0043514473
4348181,0.0043510855
83141,0.004351013
4938481,0.0043508154
5633070,0.004350727
3187359,0.0043503637
1464664,0.0043503437
5620599,0.0043501803
3954177,0.0043500853
4938750,0.0043498925
768817,0.0043496657
4355112,0.0043491735
4752650,0.0043487614
1526649,0.0043485817
3067605,0.0043483526
6050095,0.0043481602
4355268,0.0043478925
4355000,0.0043476834
6047184,0.004347614
4105892,0.004347194
1834019,0.004346768
5522446,0.0043465937
1519132,0.0043465137
6176452,0.0043463213
2774477,0.004346299
2694339,0.004346215
6105445,0.0043457574
6632199,0.004345554
2251905,0.004345532
82856,0.004345505
4355083,0.004345396
4654303,0.004345392
1975569,0.0043447735
6106147,0.00434473
3648312,0.0043444573
4106178,0.0043442626
2063533,0.0043441798
2062864,0.004344034
3648511,0.0043439185
4604817,0.0043438836
3085807,0.0043433923
2020552,0.0043430766
3648229,0.0043425243
2062603,0.0043424834
4654018,0.004342393
6105864,0.00434239
5231707,0.0043423837
5521873,0.004342159
2250765,0.004341973
6106144,0.004341678
4938189,0.0043416684
2042984,0.004341642
7216428,0.004341184
6593862,0.0043411497
4752972,0.0043411483
4939049,0.0043405006
3403719,0.0043402235
4939023,0.0043397956
5741052,0.004338987
4354798,0.004338918
2666949,0.004338553
6779169,0.0043375776
4931937,0.004337561
1806422,0.004337531
1097603,0.004337481
6689279,0.0043369164
5522136,0.0043368894
1834050,0.0043364167
3187936,0.004336236
1326624,0.004336036
5442897,0.0043360055
2667013,0.0043344656
5522161,0.004334336
460950,0.0043340963
4752952,0.004333646
2694289,0.0043334835
4355012,0.0043334393
5589579,0.0043332414
5633369,0.0043326276
4347611,0.004332364
7171447,0.004332263
4938094,0.0043320465
1997320,0.0043319436
3187314,0.004330812
1834330,0.0043303357
3771105,0.0043299263
264888,0.004329372
1479708,0.0043282374
5173991,0.0043281713
265173,0.004328065
3079011,0.004327635
1648082,0.004327426
3950250,0.0043273196
2109729,0.004327057
3280357,0.004326428
6175882,0.0043259673
2382822,0.0043257126
2298155,0.0043253456
3276549,0.004325005
5522421,0.0043248655
1834589,0.004324809
4938458,0.004324716
3771636,0.004324504
181871,0.004324376
3647916,0.0043242658
2666728,0.004324121
2694313,0.0043236623
1082290,0.0043228865
1806534,0.004321236
3291384,0.0043211365
3522782,0.004321075
1648087,0.0043210555
1660332,0.0043209186
6708450,0.0043208483
4354437,0.004320773
6593527,0.004320741
7216153,0.0043207216
4537332,0.0043205977
2110245,0.0043204757
5633084,0.004320336
5120727,0.0043202215
6709015,0.0043197717
1326582,0.004319676
5192602,0.004318273
7215902,0.0043178005
6780309,0.0043176683
4824357,0.004317437
2298185,0.004317117
555102,0.0043169823
934808,0.004316914
5633439,0.004316836
1647827,0.0043167565
6756934,0.0043167057
3954198,0.004316682
2063274,0.0043163705
7324095,0.004316333
6049487,0.004316324
1694764,0.0043162014
3366000,0.0043155667
3034909,0.004315321
896017,0.0043150256
3276804,0.004314806
2063169,0.0043146918
5521872,0.0043144994
6175857,0.00431434
4348778,0.0043139174
1821829,0.004313577
4384666,0.004313269
2833020,0.0043129735
5626028,0.004312852
5192597,0.0043127113
5659212,0.004312551
3280311,0.0043124896
2693070,0.00431224
2643274,0.0043121995
3860769,0.0043121297
5070793,0.0043119434
3771023,0.0043116272
2642868,0.004311605
429861,0.0043115253
1683225,0.0043112203
3861084,0.0043108948
1833454,0.0043108803
5521874,0.004310694
1648372,0.004310551
6779454,0.00431002
3277399,0.004309987
2062963,0.004309398
2431657,0.004309376
4605102,0.0043091467
4355063,0.004308753
5120816,0.0043084086
2642987,0.004307476
4355364,0.0043074735
2694294,0.004307362
352126,0.004307352
4537643,0.0043070377
352181,0.0043066023
3276750,0.00430645
3771659,0.004306414
4586055,0.0043063792
313773,0.0043061785
5026419,0.0043059066
3022555,0.0043053995
238707,0.0043053627
4752621,0.0043052933
4384430,0.004305219
4938764,0.004304859
1695106,0.004304235
5127950,0.0043039313
4210702,0.004303658
7215617,0.004303492
6106165,0.004303282
4909197,0.004303148
2110060,0.0043023103
2694624,0.0043020435
940425,0.004301986
3035167,0.0043017603
4859787,0.004301676
7215523,0.0043014255
2062913,0.004301026
4355322,0.0043009287
5193717,0.0043008784
3034882,0.0043005226
4355292,0.0042999783
5466390,0.004299297
4348208,0.004299277
4938684,0.004298956
5307652,0.004298746
463290,0.0042983987
4384752,0.0042976597
5521890,0.004297583
3403143,0.0042975135
5857809,0.0042970926
3277143,0.0042969715
4019581,0.00429609
441193,0.004295432
6759328,0.00429542
1694847,0.0042951885
935776,0.004294932
561243,0.0042948355
915441,0.0042947344
4843434,0.004294429
5541375,0.004293589
2062704,0.0042935116
4931861,0.0042935
1084260,0.0042932294
6431611,0.004292901
3860823,0.004292441
1858687,0.0042923307
694296,0.0042922236
1083975,0.0042915335
6176167,0.0042913896
4480627,0.004290702
1479624,0.004290457
4349063,0.0042900806
4166077,0.0042900033
5488759,0.0042897197
1465519,0.0042891754
3860484,0.0042891563
448605,0.004288979
4443624,0.0042887805
916011,0.0042887446
2603682,0.0042885756
2966217,0.004288039
3771849,0.004287993
693961,0.004287582
4354727,0.004287578
5687,0.004286924
4544555,0.004286882
2063248,0.0042864927
5489373,0.004285686
352110,0.0042855297
4590601,0.004285087
3279126,0.0042849598
1326587,0.004284726
1544698,0.004284721
5037204,0.0042846007
1213467,0.004284493
4453809,0.0042844373
1479909,0.0042844205
1146136,0.0042840815
352236,0.004283865
1326055,0.004283624
5857239,0.004283466
6593787,0.0042834072
6721485,0.0042834063
4938376,0.0042832834
4537622,0.0042829677
694011,0.004282421
4843380,0.0042822603
4823812,0.004282108
2666426,0.004282052
3281409,0.004281797
7410140,0.0042811
7177183,0.0042809704
3922974,0.0042806785
6105574,0.0042800554
6480937,0.004279896
2063198,0.004279713
4909177,0.0042794268
2062599,0.004278955
638841,0.0042787506
4355360,0.0042785727
313974,0.004278453
4586340,0.004278373
6756364,0.004278292
6780594,0.0042777397
2063538,0.0042777145
2297870,0.004277682
2693409,0.0042776014
2834445,0.004277552
4355335,0.004277524
90229,0.0042773806
1694748,0.0042772265
3647961,0.0042772237
3277114,0.0042771567
6593931,0.004277056
4824097,0.0042756367
4938503,0.0042755287
5402,0.004275264
3897018,0.0042751613
2109754,0.0042751594
3279180,0.004275035
5654758,0.004274938
1371537,0.004274408
975742,0.004273844
3648597,0.0042737275
5740767,0.0042734984
4939179,0.004273076
4348488,0.0042728316
448035,0.0042727464
2694054,0.004272447
4354749,0.0042719883
6105558,0.0042719585
500580,0.0042716283
694841,0.0042715906
4938433,0.0042710407
4938429,0.0042710043
3893658,0.004270382
5489697,0.0042700726
2063173,0.0042700567
4355289,0.0042697904
3035194,0.004269635
632823,0.0042695045
2692839,0.004269171
2626379,0.004268929
2110068,0.0042680935
4537857,0.004268028
6617630,0.004267821
3403168,0.004267596
3770782,0.0042671813
4455475,0.0042671473
5492871,0.004266904
2965932,0.004266394
3770783,0.0042663543
3085833,0.0042662644
2812210,0.0042659105
2251358,0.0042650253
3648224,0.004264607
5192317,0.0042643305
2643279,0.004264134
5891921,0.004264106
4938743,0.0042640804
1325770,0.0042633875
2177545,0.004263268
5233606,0.004262741
2912334,0.0042627268
6050078,0.0042623486
5489064,0.0042623025
957829,0.004262253
3187392,0.0042622047
4354492,0.0042618806
3035233,0.004261513
2812215,0.0042613777
2059293,0.0042613205
923912,0.004261269
6106153,0.0042603766
2832450,0.0042601093
2062863,0.0042600115
4604823,0.004259834
1797432,0.004259629
1594145,0.004259547
1085715,0.0042594853
2695170,0.0042592892
1663405,0.0042589814
6594072,0.0042587467
5192547,0.0042578257
2063299,0.004257477
5522740,0.004257384
1024292,0.0042572115
6106160,0.0042569195
4347631,0.004256797
5626547,0.0042567304
4538142,0.0042566773
2177155,0.004256641
4634330,0.004256516
352459,0.004256394
3035214,0.0042562275
1097608,0.004255868
4939035,0.004255587
3416700,0.0042554
4938399,0.0042552077
2604257,0.004255043
406296,0.004253871
2666711,0.0042538526
264603,0.0042530377
1593760,0.004252638
4354672,0.0042524524
7215323,0.0042521544
3042487,0.0042521353
3435355,0.004251762
6756649,0.0042511798
3188223,0.004250833
5466118,0.004250824
940995,0.0042508105
4377134,0.004250693
4842810,0.004250519
3648027,0.00425006
1371717,0.0042499197
1805964,0.004249837
2249001,0.0042497125
3770991,0.0042496077
3278544,0.004248931
4354794,0.0042487495
5708541,0.004248311
6125620,0.004248103
7409855,0.004247213
7215608,0.0042471397
2063454,0.0042470912
4986432,0.0042465427
3647457,0.004246319
640251,0.004246127
405802,0.0042458307
2603967,0.004245778
1326598,0.004245777
633393,0.0042457622
2642704,0.004245185
5599732,0.004244896
3647346,0.00424472
639632,0.0042446237
3187677,0.004244599
3034948,0.0042445976
632538,0.004244449
2810785,0.004244381
446895,0.0042442656
4634045,0.0042441827
3181418,0.004243198
2911761,0.0042429445
3454337,0.004242881
507105,0.004242853
1024577,0.00424239
4938476,0.004242063
5516187,0.004242053
2643222,0.004242036
607522,0.0042419215
3417555,0.004241701
1459035,0.0042416602
4002945,0.0042413496
3648506,0.0042413166
7370799,0.0042412933
3034929,0.00424125
4383789,0.0042408267
90234,0.004240775
5489019,0.0042406945
3584112,0.004240583
3771591,0.0042404328
4544840,0.0042403718
5026704,0.004240143
4444479,0.004240141
3187987,0.0042401296
5743072,0.0042396095
2062578,0.0042394483
4699258,0.004238619
1663380,0.004237884
4294992,0.0042376826
1499126,0.0042376015
7215305,0.00423741
5522322,0.00423722
5169735,0.0042369743
633108,0.00423693
4859812,0.004236891
2666950,0.0042366455
5541660,0.004236296
7122114,0.0042362516
3865802,0.0042361347
6050057,0.0042360527
6550686,0.004235919
4939040,0.004235819
5515897,0.004235503
7420299,0.0042354628
3401697,0.004235233
3277998,0.0042348634
3647939,0.0042347214
5192312,0.0042346944
4354778,0.0042343317
4105893,0.0042339033
1144237,0.0042336574
5522037,0.0042335326
3278914,0.004233511
7171162,0.0042333617
7177752,0.00423329
915726,0.0042329067
3279976,0.0042328667
163279,0.004232801
3953937,0.004232559
1084005,0.0042324937
7245027,0.004232327
7363449,0.0042323265
4938666,0.0042323116
4354468,0.0042320294
1193523,0.004231874
4938718,0.004231668
4354715,0.0042315396
4938922,0.00423055
924177,0.004230533
934782,0.004230297
4938901,0.0042301957
4355348,0.004229661
5576799,0.004229615
462720,0.0042293263
3771617,0.0042292643
4376849,0.0042292066
638556,0.0042287624
3034884,0.0042282967
4785225,0.004228139
4859807,0.0042280583
554817,0.004228055
2911784,0.004227915
6125335,0.0042275623
1586829,0.0042274306
448320,0.0042273966
7363419,0.0042272485
3434990,0.004225987
2753575,0.004225919
6403819,0.0042257393
2058742,0.004225737
1499411,0.004225584
4355006,0.0042255325
5371680,0.0042255134
4355036,0.004225497
5521852,0.0042254245
1805061,0.00422523
5743357,0.0042250883
446325,0.004225022
4354721,0.004224949
6105868,0.004224898
5499213,0.0042247833
4003230,0.0042247605
2753860,0.004224563
6628359,0.004224425
3771276,0.004224098
2666942,0.0042237816
2569113,0.004223652
3188217,0.004223579
4160802,0.0042235693
4384410,0.00422316
2406696,0.0042231125
5499498,0.0042230957
2110023,0.0042230156
4537593,0.0042230035
2571078,0.00422275
3648201,0.004222519
2062628,0.0042216023
3034638,0.0042215697
2580715,0.004221166
1464379,0.004220977
3860229,0.0042208675
7215258,0.004220613
4443255,0.0042203325
1834045,0.0042203176
6010152,0.0042200238
3278844,0.0042197
4443825,0.004219507
4752654,0.004219073
3281694,0.004219048
5071078,0.004218946
4843095,0.004218683
2693355,0.004218074
7410327,0.0042177215
5258098,0.004217415
5489044,0.0042172163
5741622,0.004217067
3771306,0.0042170007
5489658,0.004216729
2667000,0.0042166146
4016160,0.00421512
957550,0.0042150887
2247370,0.004215059
923342,0.0042149792
957544,0.0042146663
3395610,0.0042146123
6631923,0.0042145895
3861108,0.0042142156
1660042,0.004214099
4938788,0.004214066
2642994,0.004213706
3188169,0.0042136903
2986542,0.004213643
4016131,0.004213354
2966502,0.0042132423
3434400,0.0042126174
6105862,0.0042125424
2109469,0.0042119813
1343392,0.0042118756
5194156,0.004211798
4444110,0.0042109406
6046899,0.0042104763
5493156,0.0042098
2297900,0.004209122
2256435,0.004208925
7370514,0.0042084437
7244742,0.0042083575
1343677,0.004208168
4285773,0.004207921
3187336,0.0042078076
2698530,0.004207782
3085832,0.0042070993
5516182,0.004206768
1371432,0.0042066253
4384713,0.00420651
2604568,0.0042063263
4384381,0.004206171
4938097,0.004205939
3771687,0.0042056767
3187621,0.00420552
1474653,0.004205127
313969,0.004204498
4105912,0.004203861
2020547,0.004203827
2694318,0.0042036357
6779400,0.0042035077
897726,0.0042034844
4384644,0.004203276
4938324,0.004203226
3765167,0.004203158
6808728,0.00420312
6628498,0.00420296
498610,0.0042027254
4752906,0.004202665
3188216,0.0042026537
3764848,0.0042025507
5522156,0.004202333
5124550,0.004202226
5121076,0.0042021023
6593992,0.004201757
1594430,0.0042016236
2817732,0.0042015845
1694562,0.0042015007
6105875,0.004201245
2110299,0.0042011533
7363704,0.0042010504
4590311,0.004200996
975222,0.00420097
3434685,0.0042009032
1593768,0.004200555
352080,0.0042002327
1660017,0.004200012
3771021,0.004200011
1524105,0.0041998066
5307937,0.004199625
2643272,0.0041992194
6975489,0.004198717
1834615,0.004198409
1465824,0.0041983337
3771668,0.0041983253
3896988,0.0041980008
4016466,0.00419732
4166102,0.004197306
957549,0.004197074
2642989,0.0041969256
2256720,0.004196793
638273,0.004196569
6242322,0.0041965023
5466403,0.0041962806
7201310,0.0041962625
3291669,0.0041960706
3662675,0.0041960212
4355086,0.004195788
4459029,0.0041957446
4355632,0.00419552
4938381,0.004195367
351957,0.0041952212
4609656,0.0041950974
3958622,0.004194985
4087347,0.004194493
2963310,0.0041944482
6826175,0.004194428
3276519,0.004194423
929748,0.004194227
5541940,0.0041939886
6106151,0.004193311
4016751,0.0041932147
3035169,0.004193127
2643277,0.004192855
6709300,0.0041926685
3764813,0.0041926214
3418125,0.0041922554
498870,0.0041920543
1694277,0.0041913316
1343462,0.0041913227
3434970,0.004191299
500320,0.0041905064
2180616,0.0041900165
4355079,0.0041899513
2642937,0.0041895425
5168880,0.004189456
3858459,0.0041892957
1036766,0.0041889115
6688969,0.004188909
2666925,0.0041888827
5481928,0.004188856
2063559,0.00418885
3549612,0.004188623
6105866,0.0041885315
4938420,0.004188531
2571363,0.0041882265
1660642,0.0041880016
1663410,0.004187312
1084000,0.0041870247
5515902,0.00418698
1474368,0.004186751
5168181,0.004186575
1086000,0.0041863583
3765133,0.0041862745
6539289,0.0041860626
2666988,0.004185971
2063244,0.0041858666
2693743,0.0041856924
3860248,0.0041855793
6068178,0.0041852538
163146,0.004185028
3277320,0.004184919
934883,0.0041848714
2835045,0.0041844426
1695361,0.00418414
4295277,0.0041841045
5489589,0.004184074
2063432,0.004183792
5708515,0.0041834954
3771282,0.0041833227
3277428,0.00418293
7215493,0.0041828095
2728283,0.004182667
2383392,0.0041826246
5465782,0.0041824994
3187053,0.0041823555
4938222,0.0041822363
352751,0.004182125
5857541,0.0041819583
2695455,0.0041815024
2912049,0.0041814335
1907682,0.0041814195
351825,0.004181294
6049463,0.0041809543
6049772,0.004180847
4002660,0.0041805157
4355054,0.0041802367
7244172,0.004180203
3647676,0.004180096
3765098,0.004180071
1695076,0.0041797096
1695078,0.0041794213
1084290,0.004179219
5560482,0.0041791773
4355305,0.004179151
2250996,0.0041789864
727939,0.0041786814
3278629,0.0041785818
2355456,0.0041783913
4087602,0.0041783326
1084860,0.004177962
4409154,0.004177875
5743637,0.004177531
2693748,0.004177486
4354975,0.0041774716
3086117,0.004177383
5121106,0.0041773273
6780255,0.0041771927
6631903,0.004177006
500890,0.0041769906
6593850,0.0041767783
5857524,0.0041767713
1371903,0.0041767326
6781110,0.004176434
2248770,0.0041760923
1606779,0.0041760528
754422,0.0041760295
3860199,0.004175929
6953668,0.004175791
5522707,0.00417548
5489586,0.0041753817
1343437,0.0041751787
3771613,0.0041750674
6779685,0.0041748025
6779970,0.0041746213
3999810,0.004174596
4026571,0.0041741934
4285488,0.0041741356
1036196,0.004174104
1479423,0.0041739387
4752667,0.0041738055
5120821,0.0041737338
6631897,0.0041735726
5120850,0.004173459
4938378,0.004173262
6808443,0.004173116
5654473,0.0041729566
5576229,0.004172825
6594216,0.004172649
5489011,0.0041725407
2774187,0.004172483
1668225,0.0041723996
2834185,0.0041723005
1587969,0.004171363
923627,0.0041710404
2063457,0.004170863
314058,0.0041708034
1667680,0.0041706683
4355034,0.0041706655
3859914,0.004170534
3035190,0.004169872
3434785,0.004169128
2381397,0.004168903
500865,0.0041688615
4355316,0.0041688597
7362804,0.0041683777
1806427,0.00416836
1083720,0.004168139
7420869,0.004167785
4909452,0.004167674
3954537,0.004167673
3034596,0.004167633
352756,0.00416761
2062678,0.0041675954
4938663,0.0041675484
4825467,0.0041674734
2191082,0.004167186
2226819,0.0041670986
4355264,0.004166975
4938609,0.004166926
1371437,0.004166584
7171452,0.0041662483
2644982,0.004165831
4443054,0.0041657323
4449765,0.0041654254
451207,0.0041652736
2381682,0.004165185
3280035,0.004165041
3923214,0.004164866
351802,0.004164668
2110063,0.004164585
4609941,0.0041645127
3897287,0.004164246
272278,0.0041641234
6253468,0.0041640555
38046,0.0041638534
3188193,0.004163753
6780540,0.004163749
7215518,0.0041637435
