global_idx,file,row,col,lat,lon,err
5687,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,2,1591,40.500005595358154,49.842843876314824,0.004286924
4544555,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,270,1141,40.47593074574375,49.986394658717124,0.004286882
2063248,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1007,912,40.409724909304146,49.781848268523106,0.0042864927
5489373,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1001,776,40.41026389847462,49.95360615084676,0.004285686
352110,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,171,1902,40.484824067056536,49.870781481650944,0.0042855297
4590601,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,306,639,40.472696810720926,49.94129923145432,0.004285087
3279126,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1601,278,40.35636498142745,49.724895079509935,0.0042849598
1326587,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,647,1531,40.442064259532444,49.83745398461011,0.004284726
1544698,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,754,506,40.43245228599237,49.745376667987856,0.004284721
5037204,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,651,1157,40.4417049334188,49.987831963171715,0.0042846007
1213467,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,592,1051,40.4470049935951,49.79433485097237,0.004284493
4453809,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,200,905,40.48221895273259,49.965194418011905,0.0042844373
1479909,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,722,1253,40.43532689490155,49.81248081971158,0.0042844205
1146136,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,559,1304,40.449969434032695,49.81706222766059,0.0042840815
352236,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,171,2028,40.484824067056536,49.88210025423085,0.004283865
1326055,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,647,999,40.442064259532444,49.78966361149495,0.004283624
5857239,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1286,137,40.384661912877206,49.89620380419152,0.004283466
6593787,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1855,968,40.33354777321081,49.97085380430185,0.0042834072
6721485,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1954,659,40.32465445189803,49.94309586202256,0.0042834063
4938376,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,597,40.448532129578105,49.937526307261024,0.0042832834
4537622,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,265,673,40.47637990338581,49.94435350342033,0.0042829677
694011,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,338,1787,40.46982220181174,49.86045085588357,0.004282421
4843380,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,501,1283,40.45517966268059,49.99915073575162,0.0042822603
4823812,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,486,1110,40.45652713560677,49.98360988133635,0.004282108
2666426,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1301,1978,40.38331443995103,49.87760867781025,0.004282052
3281409,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1602,513,40.356275149899034,49.74600548868674,0.004281797
7410140,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,152,548,40.30255589590869,49.93312456236884,0.0042811
7177183,Baku_Sentinel_TimeSeries-0000002048-0000000000.tif,163,991,40.30156774909616,49.78894495926765,0.0042809704
3922974,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1915,1054,40.328157881506094,49.79460434555761,0.0042806785
6105574,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1478,216,40.36741425942211,49.90330049493607,0.0042800554
6480937,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1768,609,40.34136311618265,49.93860428560196,0.004279896
2063198,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1007,862,40.409724909304146,49.77735669210251,0.004279713
4909177,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,552,1137,40.45059825473158,49.98603533260348,0.0042794268
2062599,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1007,263,40.409724909304146,49.72354760658375,0.004278955
638841,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,311,1913,40.47224765307886,49.871769628463475,0.0042787506
4355360,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,124,724,40.4890461488919,49.94893491136934,0.0042785727
313974,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,153,630,40.48644103456795,49.75651577751094,0.004278453
4586340,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,303,257,40.47296630530616,49.906983587600955,0.004278373
6756364,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1981,627,40.322229000630905,49.94022125311338,0.004278292
6780594,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,2000,290,40.320522201591075,49.90994802803855,0.0042777397
2063538,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1007,1202,40.409724909304146,49.80789941176258,0.0042777145
2297870,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1122,14,40.39939428353677,49.70117955600917,0.004277682
2693409,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1315,289,40.382056798553265,49.725883226322466,0.0042776014
2834445,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1384,13,40.375858423092836,49.70108972448077,0.004277552
4355335,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,124,699,40.4890461488919,49.94668912315904,0.004277524
90229,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,44,117,40.496232671164854,49.71043220343561,0.0042773806
1694748,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,827,1052,40.425894584418295,49.79442468250078,0.0042772265
3647961,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1781,473,40.34019530631329,49.74241222755026,0.0042772237
3277114,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1600,314,40.35645481295586,49.72812901453276,0.0042771567
6593931,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1855,1112,40.33354777321081,49.983789544393176,0.004277056
4824097,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,487,102,40.45643730407836,49.8930597006971,0.0042756367
4938503,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,724,40.448532129578105,49.94893491136934,0.0042755287
5402,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,2,1306,40.500005595358154,49.81724189071742,0.004275264
3897018,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1902,1722,40.329325691375445,49.85461180653679,0.0042751613
2109754,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1030,314,40.40765878415067,49.72812901453276,0.0042751594
3279180,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1601,332,40.35636498142745,49.72974598204418,0.004275035
5654758,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1129,657,40.398765462837886,49.94291619896574,0.004274938
1371537,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,669,1425,40.44008796590738,49.82793184259844,0.004274408
975742,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,476,894,40.45742545089089,49.780231301011696,0.004273844
3648597,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1781,1109,40.34019530631329,49.799545079620266,0.0042737275
5740767,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1196,35,40.392746750434284,49.887040988293506,0.0042734984
4939179,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,576,107,40.4484422980497,49.89350885833917,0.004273076
4348488,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,119,317,40.48949530653396,49.91237347930567,0.0042728316
448035,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,218,1571,40.48060198522118,49.84104724574659,0.0042727464
2694054,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1315,934,40.382056798553265,49.78382456214817,0.004272447
4354749,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,124,113,40.4890461488919,49.89404784750963,0.0042719883
6105558,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1478,200,40.36741425942211,49.90186319048148,0.0042719585
500580,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,244,868,40.47826636548246,49.77789568127298,0.0042716283
694841,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,339,569,40.46973237028333,49.75103605427781,0.0042715906
4938433,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,654,40.448532129578105,49.9426467043805,0.0042710407
4938429,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,650,40.448532129578105,49.942287378266855,0.0042710043
3893658,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1901,410,40.32941552290386,49.73675284126031,0.004270382
5489697,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1001,1100,40.41026389847462,49.98271156605223,0.0042700726
2063173,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1007,837,40.409724909304146,49.77511090389221,0.0042700567
4355289,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,124,653,40.4890461488919,49.94255687285209,0.0042697904
3035194,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1482,58,40.36705493330847,49.7051321432593,0.004269635
632823,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,308,2039,40.4725171476641,49.88308840104338,0.0042695045
2692839,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1314,1767,40.38214663008168,49.85865422531533,0.004269171
2626379,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1282,843,40.38502123899086,49.775649893062685,0.004268929
2110068,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1030,628,40.40765878415067,49.756336114454115,0.0042680935
4537857,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,265,908,40.47637990338581,49.96546391259714,0.004268028
6617630,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1874,244,40.33184097417098,49.905815777731604,0.004267821
3403168,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1661,1440,40.35097508972273,49.82927931552462,0.004267596
3770782,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1841,414,40.334805414608574,49.73711216737396,0.0042671813
4455475,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,201,1278,40.482129121204174,49.99870157810956,0.0042671473
5492871,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1004,395,40.40999440388938,49.919380338521805,0.004266904
2965932,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1448,428,40.370109205274474,49.73836980877172,0.004266394
3770783,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1841,415,40.334805414608574,49.73720199890237,0.0042663543
3085833,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1506,1545,40.36489897662658,49.83871162600787,0.0042662644
2812210,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1373,306,40.37684656990537,49.72741036230546,0.0042659105
2251358,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1099,606,40.40146040869025,49.75435982082905,0.0042650253
3648224,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1781,736,40.34019530631329,49.7660379195226,0.004264607
5192317,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,771,1110,40.430925150009365,49.98360988133635,0.0042643305
2643279,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1290,1359,40.38430258676356,49.82200296172325,0.004264134
5891921,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1312,1201,40.3823262931385,49.99178455042184,0.004264106
4938743,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,964,40.448532129578105,49.97049447818821,0.0042640804
1325770,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,647,714,40.442064259532444,49.76406162589754,0.0042633875
2177545,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1063,521,40.404694343713075,49.74672414091403,0.004263268
5233606,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,803,1023,40.428050541100184,49.97579453836451,0.004262741
2912334,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1422,78,40.37244482501318,49.70692877382754,0.0042627268
6050078,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1435,319,40.37127701514383,49.9125531423625,0.0042623486
5489064,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1001,467,40.41026389847462,49.925848208567466,0.0042623025
957829,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,467,1413,40.4582339346466,49.826853864257494,0.004262253
3187392,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1556,704,40.360407400205986,49.76316331061342,0.0042622047
4354492,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,123,1149,40.48913598042031,49.987113310944416,0.0042618806
3035233,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1482,97,40.36705493330847,49.708635572867365,0.004261513
2812215,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1373,311,40.37684656990537,49.72785951994753,0.0042613777
2059293,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1005,1053,40.409904572360965,49.794514514029196,0.0042613205
923912,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,451,264,40.45967123910119,49.72363743811216,0.004261269
6106153,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1478,795,40.36741425942211,49.95531294988659,0.0042603766
2832450,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1383,66,40.37594825462125,49.7058507954866,0.0042601093
2062863,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1007,527,40.409724909304146,49.747263130084505,0.0042600115
4604823,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,317,638,40.471708663908394,49.94120939992591,0.004259834
1797432,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,877,1336,40.4214030079977,49.819936836569774,0.004259629
1594145,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,778,801,40.43029632931048,49.771876968869385,0.004259547
1085715,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,530,275,40.452574548356644,49.724625584924695,0.0042594853
2695170,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1316,2,40.38196696702485,49.700101577668235,0.0042592892
1663405,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,812,429,40.42724205734447,49.738459640300135,0.0042589814
6594072,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1855,1253,40.33354777321081,49.99645578989926,0.0042587467
5192547,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,772,47,40.43083531848095,49.888118966634444,0.0042578257
2063299,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1007,963,40.409724909304146,49.78642967647212,0.004257477
5522740,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1027,525,40.4079282787359,49.93105843721536,0.004257384
1024292,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,500,292,40.455269494209006,49.7261527209077,0.0042572115
6106160,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1478,802,40.36741425942211,49.95594177058547,0.0042569195
4347631,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,118,753,40.48958513806237,49.951540025693284,0.004256797
5626547,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1107,892,40.40074175646295,49.96402660814255,0.0042567304
4538142,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,265,1193,40.47637990338581,49.99106589819454,0.0042566773
2177155,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1063,131,40.404694343713075,49.71168984483337,0.004256641
4634330,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,340,406,40.46964253875492,49.920368485334336,0.004256516
352459,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,172,203,40.48473423552812,49.718157714879034,0.004256394
3035214,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1482,78,40.36705493330847,49.70692877382754,0.0042562275
1097608,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,535,1928,40.452125390714585,49.87311710138965,0.004255868
4939035,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,1256,40.448532129578105,49.9967252844845,0.004255587
3416700,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1668,636,40.350346269023845,49.757054766681414,0.0042554
4938399,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,620,40.448532129578105,49.93959243241449,0.0042552077
2604257,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1271,1249,40.38600938580339,49.812121493597935,0.004255043
406296,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,198,792,40.482398615789414,49.77106848511367,0.004253871
2666711,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1302,215,40.383224608422616,49.71923569321998,0.0042538526
264603,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,129,411,40.488596991249835,49.73684267278872,0.0042530377
1593760,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,778,416,40.43029632931048,49.73729183043078,0.004252638
4354672,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,124,36,40.4890461488919,49.88713081982191,0.0042524524
7215323,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,1,974,40.31612045669889,49.971392793472326,0.0042521544
3042487,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1485,1207,40.366785438723234,49.808348569404636,0.0042521353
3435355,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1677,859,40.34953778526813,49.777087197517275,0.004251762
6756649,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1981,912,40.322229000630905,49.96582323871078,0.0042511798
3188223,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1556,1535,40.360407400205986,49.83781331072375,0.004250833
5466118,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,983,795,40.41188086598603,49.95531294988659,0.004250824
940995,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,459,963,40.45895258687389,49.78642967647212,0.0042508105
4377134,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,141,517,40.4875190129089,49.930339784988064,0.004250693
4842810,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,501,713,40.45517966268059,49.94794676455681,0.004250519
3648027,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1781,539,40.34019530631329,49.74834110842545,0.00425006
1371717,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,669,1605,40.44008796590738,49.844101517712595,0.0042499197
1805964,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,881,1676,40.42104368188405,49.85047955622984,0.004249837
2249001,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1098,297,40.401550240218654,49.72660187854976,0.0042497125
3770991,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1841,623,40.334805414608574,49.755886956812056,0.0042496077
3278544,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1600,1744,40.35645481295586,49.85658810016185,0.004248931
4354794,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,124,158,40.4890461488919,49.89809026628817,0.0042487495
5708541,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1171,134,40.39499253864459,49.89593430960629,0.004248311
6125620,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1493,867,40.366066786495935,49.96178081993225,0.004248103
7409855,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,152,263,40.30255589590869,49.90752257677143,0.004247213
7215608,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,1,1259,40.31612045669889,49.99699477906973,0.0042471397
2063454,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1007,1118,40.409724909304146,49.80035356337597,0.0042470912
4986432,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,612,812,40.445208363026865,49.956840085869594,0.0042465427
3647457,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1780,2017,40.340285137841704,49.88111210741832,0.004246319
640251,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,312,1275,40.472157821550454,49.814457113336644,0.004246127
405802,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,198,298,40.482398615789414,49.72669171007817,0.0042458307
2603967,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1271,959,40.38600938580339,49.78607035035847,0.004245778
1326598,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,647,1542,40.442064259532444,49.83844213142264,0.004245777
633393,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,309,561,40.472427316135686,49.75031740205051,0.0042457622
2642704,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1290,784,40.38430258676356,49.77034983288638,0.004245185
5599732,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1086,1230,40.4026282185596,49.99438966474579,0.004244896
3647346,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1780,1906,40.340285137841704,49.87114080776459,0.00424472
639632,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,312,656,40.472157821550454,49.75885139724965,0.0042446237
3187677,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1556,989,40.360407400205986,49.788765296210826,0.004244599
3034948,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1481,1860,40.36714476483688,49.86700855745764,0.0042445976
632538,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,308,1754,40.4725171476641,49.857486415445976,0.004244449
2810785,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1372,929,40.37693640143378,49.78337540450611,0.004244381
446895,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,218,431,40.48060198522118,49.73863930335696,0.0042442656
4634045,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,340,121,40.46964253875492,49.89476649973693,0.0042441827
3181418,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1553,874,40.36067689479122,49.77843467044345,0.004243198
2911761,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1421,1553,40.372534656541596,49.83943027823517,0.0042429445
3454337,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1686,1409,40.34872930151243,49.82649453814385,0.004242881
507105,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,247,1249,40.47799687089723,49.812121493597935,0.004242853
1024577,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,500,577,40.455269494209006,49.7517547065051,0.00424239
4938476,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,697,40.448532129578105,49.94650946010221,0.004242063
5516187,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1022,437,40.40837743637797,49.92315326271511,0.004242053
2643222,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1290,1302,40.38430258676356,49.81688256460377,0.004242036
607522,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,296,1314,40.473595126005044,49.81796054294471,0.0042419215
3417555,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1668,1491,40.350346269023845,49.83386072347363,0.004241701
1459035,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,712,859,40.43622521018567,49.777087197517275,0.0042416602
4002945,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1954,1153,40.32465445189803,49.80349766687039,0.0042413496
3648506,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1781,1018,40.34019530631329,49.791370410534775,0.0042413166
7370799,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,121,1290,40.30534067328946,49.999779556450505,0.0042412933
3034929,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1481,1841,40.36714476483688,49.865301758417814,0.00424125
4383789,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,146,707,40.48706985526684,49.94740777538634,0.0042408267
90234,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,44,122,40.496232671164854,49.71088136107767,0.004240775
5489019,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1001,422,40.41026389847462,49.92180578978893,0.0042406945
3584112,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1750,112,40.342980083694066,49.70998304579355,0.004240583
3771591,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1841,1223,40.334805414608574,49.80978587385923,0.0042404328
4544840,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,271,133,40.47584091421534,49.895844478077876,0.0042403718
5026704,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,643,1001,40.4424235856461,49.97381824473945,0.004240143
4444479,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,193,626,40.48284777343147,49.940131421584965,0.004240141
3187987,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1556,1299,40.360407400205986,49.81661307001853,0.0042401296
5743072,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1197,1047,40.39265691890587,49.9779504950464,0.0042396095
2062578,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1007,242,40.409724909304146,49.7216611444871,0.0042394483
4699258,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,390,684,40.46515096233432,49.94534165023286,0.004238619
1663380,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,812,404,40.42724205734447,49.73621385208984,0.004237884
4294992,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,77,1127,40.49326823072726,49.98513701731935,0.0042376826
1499126,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,731,2038,40.434518411145845,49.88299856951497,0.0042376015
7215305,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,1,956,40.31612045669889,49.96977582596091,0.00423741
5522322,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1027,107,40.4079282787359,49.89350885833917,0.00423722
5169735,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,754,509,40.43245228599237,49.92962113276077,0.0042369743
633108,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,309,276,40.472427316135686,49.72471541645311,0.00423693
4859812,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,514,906,40.454011852811234,49.96528424954032,0.004236891
2666950,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1302,454,40.383224608422616,49.74070542851044,0.0042366455
5541660,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1042,50,40.406580805809725,49.888388461219684,0.004236296
7122114,Baku_Sentinel_TimeSeries-0000002048-0000000000.tif,136,1218,40.30399320036328,49.80933671621717,0.0042362516
3865802,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1887,1226,40.33067316430163,49.81005536844446,0.0042361347
6050057,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1435,298,40.37127701514383,49.91066668026585,0.0042360527
6550686,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1822,536,40.336512213648405,49.932046584027894,0.004235919
4939040,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,575,1261,40.448532129578105,49.99717444212656,0.004235819
5515897,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,1022,147,40.40837743637797,49.89710211947564,0.004235503
7420299,Baku_Sentinel_TimeSeries-0000002048-0000002048.tif,160,363,40.30183724368139,49.916505729612624,0.0042354628
3401697,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1660,2017,40.35106492125114,49.88111210741832,0.004235233
3277998,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1600,1198,40.35645481295586,49.807540085648924,0.0042348634
3647939,Baku_Sentinel_TimeSeries-0000000000-0000000000.tif,1781,451,40.34019530631329,49.7404359339252,0.0042347214
5192312,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,771,1105,40.430925150009365,49.98316072369429,0.0042346944
4354778,Baku_Sentinel_TimeSeries-0000000000-0000002048.tif,124,142,40.4890461488919,49.89665296183358,0.0042343317
